Ticker,LLY,PWR,CDNS,ORLY,AJG,COST,NVDA,AAPL,NFLX,GOOG,META,AMZN,MSFT,TSLA,JPM,GOOGL,WMT,V,XOM,ORCL,PLTR,JNJ,AMD,BAC,PG,KO,CSCO,MU,TSM,CRM,TMUS,MS,IBM,AXP,ANET,RSG,MSI,GWW,PGR,MCK,WM,APH,AVGO,HUBB,SPY,HYG
IBM,0.0849819542193128,0.21761425789192168,-0.05611134615648818,0.3065010851065877,0.23794851514613694,0.20519114688830892,0.10256414079972258,0.15215868381468048,0.1585760402622894,0.08555684803573632,0.22489682299060398,0.07888655378087552,0.16163013709909316,0.0006705750960259912,0.3740233519005837,0.0849395444815119,0.2691942512887681,0.421948713056493,0.052164898977074624,0.41032540291553093,0.08255400881767021,0.3285289073401516,0.129400662510472,0.3257927796121889,0.3701538401630133,0.34585911145207887,0.4147544507618378,0.34121931470102074,0.22951795466308267,0.21401781701388542,0.22927731877285723,0.26175720198761554,1.0,0.3244774165582018,0.15602832297603525,0.22263601873847036,0.2291969858139173,0.25040783102038094,0.33212148058551444,0.3485846688697218,0.18404076128958372,0.27350784128267464,0.19473528513817437,0.16915384464361163,0.4134753189104343,0.34654346133358055
AXP,-0.11436295701185023,0.4222707706447052,0.137022517377551,0.15112881197102174,0.2321965487072705,0.34261866332009255,0.3453369256434149,0.3471263835724524,0.3336666702312018,0.3751663785577355,0.20854710943223445,0.4350031532126347,0.29658628434908174,0.3078805962488313,0.6339053436091366,0.3735426519288156,0.2902526675084039,0.6648761521928744,0.3849748082893438,0.3653361924006834,0.07381350523088394,0.09936242524164927,0.31266775891433396,0.7318354587151285,0.2205326659559774,0.3164764172471791,0.35133154824873847,0.41891337850709276,0.40389586386492343,0.37777914341115815,0.2836754830143476,0.6832566375246061,0.3244774165582018,1.0,0.19481258802262452,0.18167334506153104,0.28645029535748096,0.5024110758013357,0.20452400928982686,0.19595057810250266,0.17540021105197634,0.47855000014729854,0.3044990025209237,0.42222141057289597,0.6637460118308216,0.6440341094539122
ANET,0.1991238814068165,0.29234970098855795,0.5961169791766365,0.27255652006636716,0.0986910696016971,0.44921875001823913,0.5799114655770514,0.5482803640919719,0.41257759328674976,0.5040254454126326,0.3331787367044366,0.5647745259670011,0.636607713387588,0.4111696900337029,0.1437916995099291,0.5065727681787292,0.43158639919503583,0.14595610978686555,-0.1535090113204284,0.48155083920541364,0.1958584677356198,0.06426327367454068,0.5078310447811195,0.1611881756456422,0.12801492241006515,-0.01622337717988949,0.5202953885534207,0.2889827042404541,0.48496585852953333,0.4515597032305823,0.028486397067094757,0.20138703267372957,0.15602832297603525,0.19481258802262452,1.0,0.1433419527628164,0.5394263035750592,0.406978604457064,-0.020578596846662967,0.047150153277206196,0.24667257497459325,0.49661449210296593,0.5818734564755639,0.3972161758218773,0.5831917443428762,0.4230405578257722
RSG,0.16183385872760528,0.18375395917727946,0.2825201933189126,0.5093525262249069,0.6427744729572752,0.5755854800304923,0.17410117170124784,0.22642015523443954,0.2392871974768417,0.01906253507333125,0.39358627228770526,0.16742218392129363,0.3977454803788086,0.1624408606536494,0.2479954142859079,0.012396906329350114,0.4745056596727955,0.33574577172091624,-0.0668314905911535,0.2254911308590403,0.13682949769410802,0.3047847461904291,0.02076549249019863,0.2355633799067675,0.557487768205552,0.4855661540574033,0.2316608838833843,-0.09015371679820047,-0.004320932146074936,0.20417933987435063,0.36598370624454557,0.20434435039874407,0.22263601873847036,0.18167334506153104,0.1433419527628164,1.0,0.5953416574861704,0.555711310520814,0.5413719373347073,0.35684046891060617,0.8696188074469432,0.26149303169107124,-0.021857493622847415,0.29798728093150345,0.4400576061060565,0.2800502659493128
MSI,0.22559243955971892,0.3855557316326617,0.5756213995518856,0.6226264318698969,0.5084936746505403,0.5046422543411018,0.46028526580538043,0.4705770356706526,0.5420304353017237,0.2719218535676072,0.29781254959893017,0.33909784407158244,0.5290115805944691,0.20841571458987057,0.4627192230404634,0.2728053012437191,0.4256946475567037,0.352122084557591,0.1241696902805201,0.4704058023663154,0.212384761552447,0.2841379802118531,0.2701347163538456,0.40342249361717397,0.3851864991641166,0.27171144424631494,0.434727646351775,0.09322295412946459,0.2205909289021937,0.4031844663527355,0.4405201796991141,0.35462194890786086,0.2291969858139173,0.28645029535748096,0.5394263035750592,0.5953416574861704,1.0,0.5787819125454474,0.39601003378126703,0.23527538409157742,0.5838048065066233,0.4513375638490692,0.19552970321701005,0.411713853659993,0.6699505211386302,0.5623601333053153
GWW,-0.03623437153448486,0.4337635203585037,0.338032962922416,0.4671562686740935,0.4711329177053767,0.510294484017075,0.4158474860968287,0.3826657739602907,0.3066171799880983,0.10296437524279461,0.2095767928087417,0.32857364144134216,0.4254170764788365,0.2636116750678228,0.42603615020015345,0.09427261103595186,0.4928268220014523,0.5351925660321712,0.2192359754503038,0.4310908944573642,0.04835685220279854,0.2156127904006056,0.29238324461502535,0.44681050300756553,0.4078560989214559,0.36571619773455166,0.41959438461139686,0.11048181616562842,0.12525218816342998,0.370019016638347,0.3378096080806906,0.3979866414706024,0.25040783102038094,0.5024110758013357,0.406978604457064,0.555711310520814,0.5787819125454474,1.0,0.3972081838640818,0.3471730917177961,0.5818970785243679,0.5053786876416714,0.1552746047533733,0.6131804596126234,0.6319913605533984,0.4544621689230111
PGR,0.12416537983509172,-0.016106202770513414,0.0039889108222655265,0.44446359973706184,0.6134135464700594,0.25811981894364955,0.025473440333653972,0.09304978540684537,0.21964608277065867,-0.24972358936077485,0.13066570113405604,-0.058625935265153396,0.06330621029188467,-0.08176743870324524,0.24915275372040188,-0.2594452495513648,0.2757914105276237,0.42569503621309174,0.24070630119697234,0.1465447729920253,-0.1286746696274665,0.2177966587916198,-0.19993982387322987,0.24576153611742463,0.4429574114760044,0.44595716729852175,0.19582176003744545,-0.038235643384882806,-0.07346819462743859,-0.09590618084228594,0.5405019452092983,0.09758729690756397,0.33212148058551444,0.20452400928982686,-0.020578596846662967,0.5413719373347073,0.39601003378126703,0.3972081838640818,1.0,0.3420150125253561,0.4802520338462572,0.021153824824603623,-0.1962098220558035,-0.058411310513788464,0.2341935626658744,0.22828214801417798
MCK,0.13770309861563493,0.11009140298875615,0.02383263470692019,0.3205860403385974,0.33961366270563487,0.3071082524443681,0.04522171071620461,0.17811463896435717,0.13167363468280596,-0.02851769317790301,-0.16148385168703056,0.07653757483791798,0.08475441389687138,0.043814031319138,0.18952635480179716,-0.02804095275173889,0.2697518278137318,0.24605713406390944,0.16373639522448868,0.18349335859850602,0.09093998619375497,0.1923829175806094,-0.007978197437830254,0.1862521092656072,0.31208080723827,0.2133201859833059,0.26437355242624255,0.1382406964677911,-0.04918974920367252,-0.0020341077661218685,0.30380668197282906,0.03991563638192866,0.3485846688697218,0.19595057810250266,0.047150153277206196,0.35684046891060617,0.23527538409157742,0.3471730917177961,0.3420150125253561,1.0,0.35675975765040463,0.30027979390962084,-0.06857132198579137,0.10887359953088288,0.2550966784341392,0.13724239879345915
WM,0.13563781416528134,0.2414621374115308,0.3386306779912071,0.4884514052522527,0.5867635845007638,0.602312744623668,0.23089689800748428,0.18871954439265387,0.225466819770991,0.07090432838324956,0.42067017425195774,0.24677913002418397,0.42561087638230005,0.07125970591786002,0.20499873139084684,0.06312618379145284,0.5370206943983855,0.34958498296219304,-0.05214384656051262,0.27876411168130494,0.07278242649101088,0.2925995456913975,0.10557306696434281,0.20603850672361743,0.5343369907197462,0.38949784892999867,0.3116408172515274,-0.012502177121629076,0.10200267977318121,0.1859064110888858,0.4253967618732249,0.175818490854791,0.18404076128958372,0.17540021105197634,0.24667257497459325,0.8696188074469432,0.5838048065066233,0.5818970785243679,0.4802520338462572,0.35675975765040463,1.0,0.34879117974243906,-0.016678935294634472,0.3202545648192838,0.46639576563332014,0.29335534580816136
APH,0.09325759836674376,0.5686941325843476,0.5067545911837772,0.1918326103867191,0.09483093646099175,0.526070074368491,0.560577859417312,0.48891508465746103,0.4850067144589447,0.5101270224655696,0.23701209851522362,0.5062791471938403,0.5581732737863154,0.3946717814744273,0.4917355054696654,0.5187440499371935,0.4592662908107494,0.404400826813178,0.008821463190917133,0.5123397523837632,0.30392172840073023,0.13803240541176312,0.5503245004018246,0.4975980136148811,0.24201325106620983,0.2154236619298458,0.4935604110982187,0.4936329812891307,0.5298966385216677,0.36255879467824964,0.1039856183515566,0.5066916974257277,0.27350784128267464,0.47855000014729854,0.49661449210296593,0.26149303169107124,0.4513375638490692,0.5053786876416714,0.021153824824603623,0.30027979390962084,0.34879117974243906,1.0,0.507828889512625,0.5368436242061475,0.7503685915224774,0.6604822667600357
AVGO,0.14391957989363063,0.3407730145571806,0.43828638110634033,0.029369869790128414,-0.12877839608611685,0.23901624295356644,0.5535922857461906,0.39976927830358894,0.4116170481869405,0.5587415920862354,0.35705185474086654,0.5161042827365073,0.5723794730506051,0.3835080740987665,0.29195896186255516,0.5718317364978803,0.1717103740467019,0.18164907041955655,-0.2160941369975161,0.41521713339102356,0.29221641173393337,-0.015452682848003376,0.4933096048499361,0.22406099643785068,-0.02361639695322137,0.03223104170694151,0.43568145496259575,0.36938620769237007,0.6480564505600988,0.3496607877218697,-0.1797844543114738,0.25275178602579534,0.19473528513817437,0.3044990025209237,0.5818734564755639,-0.021857493622847415,0.19552970321701005,0.1552746047533733,-0.1962098220558035,-0.06857132198579137,-0.016678935294634472,0.507828889512625,1.0,0.29759823394767615,0.5409685010610487,0.46667887221006016
HUBB,0.15745825180114922,0.5739905733479956,0.45510385524778024,0.27617357180666297,0.15292253160766411,0.3300284488376879,0.3625685915114573,0.2252017843564424,0.20850401238684194,0.2602046392181369,0.2326550454966811,0.3093650400317641,0.4019960911069591,0.3214339562656346,0.4012866041839508,0.2612714188401384,0.4126889025889217,0.2751406572779338,0.0840058020809232,0.38249996811784615,0.17700259634342735,0.26396789266927256,0.3380547572822261,0.3691296259708722,0.10762886339574096,0.1253847430236826,0.29146867678320115,0.2075908302965929,0.2070820117893671,0.2816398117048937,-0.0098316966455462,0.47559250397971853,0.16915384464361163,0.42222141057289597,0.3972161758218773,0.29798728093150345,0.411713853659993,0.6131804596126234,-0.058411310513788464,0.10887359953088288,0.3202545648192838,0.5368436242061475,0.29759823394767615,1.0,0.5484595595136963,0.39893879095519075
SPY,0.18134989346847458,0.5709067748510437,0.5331476431150991,0.4411310581272076,0.4209269297410789,0.6437834569468219,0.7131069825456509,0.680442194197841,0.5901608391592583,0.6121129643420368,0.4522304555474776,0.6778395613637808,0.7406107117677944,0.45455548611823704,0.6868230010455705,0.6120270244457948,0.4916461306051307,0.6107620082352848,0.22429025608781744,0.693750222334637,0.31637848863369716,0.34728536965350804,0.561098659698037,0.707943951490784,0.33680950184939223,0.3628886602438765,0.6230458391810243,0.5298373425108681,0.5819364625781316,0.5655661340878962,0.32478195827729395,0.6782408485636103,0.4134753189104343,0.6637460118308216,0.5831917443428762,0.4400576061060565,0.6699505211386302,0.6319913605533984,0.2341935626658744,0.2550966784341392,0.46639576563332014,0.7503685915224774,0.5409685010610487,0.5484595595136963,1.0,0.8388443786703187
HYG,0.11462245561497166,0.3679703123180082,0.41039159905860767,0.39154675338399947,0.31982277344054766,0.4800779850726042,0.5491748503294501,0.5877481202866343,0.5698873387518892,0.42060460765688523,0.33868503958852825,0.5610165875509235,0.5307462008316712,0.3222809370874133,0.6392761272567883,0.4261953818839499,0.32451497867132145,0.6125284542165429,0.28122610588809077,0.4838942951228272,0.22002851876791896,0.3001914509335948,0.510637311961204,0.6166853376177717,0.2597267086587048,0.3482991764168525,0.5387298805948069,0.5305652859865729,0.5071532230825807,0.44725274285930766,0.4084818792155882,0.6170769061071056,0.34654346133358055,0.6440341094539122,0.4230405578257722,0.2800502659493128,0.5623601333053153,0.4544621689230111,0.22828214801417798,0.13724239879345915,0.29335534580816136,0.6604822667600357,0.46667887221006016,0.39893879095519075,0.8388443786703187,1.0
